ROC200_0,ROC200_30,ROC200_150,ROC200_180,ROC200_210,ROC150_0,ROC150_30,ROC150_150,ROC150_180,ROC150_210,ROC100_0,ROC100_30,ROC100_150,ROC100_180,ROC100_210,ROC50_0,ROC50_30,ROC50_150,ROC50_180,ROC50_210,ROC20_0,ROC20_30,ROC20_150,ROC20_180,ROC20_210,ROC10_0,ROC10_30,ROC10_150,ROC10_180,ROC10_210,ROC5_0,ROC5_30,ROC5_150,ROC5_180,ROC5_210,pct_change_22
-0.197912002,0.062911432,0.46557426799999996,0.567629642,0.764383767,-0.116809234,-0.06611148900000001,0.40691233600000004,0.467665106,0.580449061,-0.238910137,-0.095426267,0.337193774,0.506026829,0.523392841,-0.09539426699999999,-0.207805613,-0.091829275,0.138156663,0.434564359,-0.032507259,-0.019283218,0.046604864,-0.06886799099999999,0.176964085,-0.036514587,-0.02574335,-0.010731713,-0.03675581,0.142760149,-0.008067652,0.039548023,-0.002351587,0.049615479000000004,-0.028971299,-0.296609511
-0.300146521,-0.30496287899999996,0.5218092360000001,0.274039265,0.13152154900000002,-0.519205275,-0.418020571,0.015166993,0.12890031300000002,-0.055176055,-0.477126039,-0.471397474,0.06254222799999999,-0.082927687,-0.253612319,-0.008088294000000001,-0.407238899,0.455618046,0.19426406899999998,-0.335024835,-0.053701752,-0.017269625,0.048611112000000005,0.191408943,-0.037646861000000004,0.01783312,-0.18992698800000002,-0.005165272,0.018996129,0.005411064,0.174045045,-0.134632035,-0.019223238,-0.063538925,-0.086217265,-0.29091189
-0.289073355,0.02600747,0.52217852,0.460971869,0.80502362,-0.23093994899999998,-0.062680272,0.520637489,0.44724375299999997,0.5753864329999999,-0.332394827,-0.12706363699999998,0.311467295,0.436029637,0.48098545,-0.17650717800000001,-0.20349379999999997,-0.07559020400000001,0.094618453,0.416076062,-0.133936997,-0.031513948,0.10445339,-0.10798822699999999,0.160634492,-0.128795248,-0.101284153,0.038083257,-0.013490876,0.105813854,-0.04,-0.107142857,-0.023923445,-0.08984375,0.040247677999999995,-0.287020997
-0.247518901,-0.16157115800000002,0.554813455,0.541688912,0.632277663,-0.269440181,-0.127533972,0.504330097,0.43953626700000004,0.444422483,-0.37005099700000005,-0.248463782,0.054642512000000004,0.34695498700000005,0.485916332,-0.21324223,-0.14015938,0.03000614,-0.03901262,0.162820312,-0.074004686,-0.058475355,0.005139566,0.032137891,-0.025969515,-0.087165378,-0.07271715299999999,-0.048740140999999994,0.006797536,0.006636395,0.02645021,0.03630834,-0.077267442,0.037130803,0.029166787000000003,-0.238525935
0.148824239,0.6044197170000001,0.717879888,0.747369761,0.37320253299999995,-0.036893214,0.10212350099999999,0.474498916,0.576374995,0.37477411899999996,-0.046604442999999995,0.149419746,0.566519732,0.479052795,0.188966732,-0.16616092699999999,0.043755492,0.192831632,0.455753112,0.186371007,-0.018875545,-0.07425456,-0.01606168,0.157264594,0.127111064,0.11350405300000001,-0.017419966999999998,-0.024198316,0.086903595,0.07482924099999999,0.042114665,-0.064397163,-0.067050943,0.072522452,0.007397702,-0.18952861
-0.19304939899999998,-0.143410406,0.572063875,0.48176756200000004,0.49073927700000003,-0.275324513,-0.213152068,0.510097599,0.634351563,0.32615064,-0.23652315399999999,-0.305737165,0.048370672999999996,0.23614770100000002,0.383295306,-0.11370366,-0.176707703,0.113533734,0.088634232,0.0090037,0.027106481,-0.07758985,0.035844507000000005,0.067336247,-0.005907734,0.07634856,0.066914214,0.046973503,0.041315299,-0.019729619,0.0015834920000000001,0.037693142,0.017052998,-0.075683547,-0.013960421,-0.181623812
-0.045204742,0.30880878300000003,0.553414972,0.4596193,0.343584096,-0.06582254,0.191561072,0.277248552,0.295666553,0.394888886,-0.152478342,0.0025303020000000003,0.17519358399999999,0.129025628,0.135066345,-0.155865527,0.024525912,0.022070537,0.098398406,0.06373673099999999,-0.060362858,0.024606213999999998,0.012290352,-0.027388733999999998,0.070870879,-0.075364798,0.040257761,0.046180339,-0.077356403,0.111365061,0.008849558,-0.20105820100000002,-0.08934707900000001,-0.033457249,0.061594203,-0.164041178
-0.089224354,0.241862881,0.9180781509999999,1.006536079,0.98041536,-0.058317135,-0.0034941959999999998,0.520692508,0.870499542,0.913588779,0.276539696,0.278085953,0.40895217799999994,0.38356276799999994,0.533808452,-0.091809974,0.094729989,-0.032821261000000004,0.246217409,0.186876825,-0.01755707,-0.09871976,-0.029380075,-0.09298452300000001,0.238910575,0.045830225,-0.028858334,-0.016764985,-0.119609961,0.095835023,0.000643915,-0.118188252,-0.071476286,-0.147157191,-0.011551984,-0.162097968
0.228251254,0.8905916970000001,0.817955839,0.825884136,0.5698015999999999,-0.10863147199999999,0.464106119,0.595932891,0.485430992,0.226010755,-0.18950054100000002,0.43223412299999997,0.551893648,0.310683768,0.007308183,-0.34814422100000003,-0.044586684,0.377938771,0.291294171,0.055948890999999994,-0.204446107,-0.06480655,0.110480408,0.203551273,-0.031822063,-0.04282619,-0.051119106,0.145555032,0.10279947199999999,-0.039184622999999995,-0.027687296,-0.11067708300000001,-0.016,0.015299026,-0.006329114,-0.156255679
-0.256171653,-0.209810248,0.750435031,0.63993596,0.60508957,-0.343711867,-0.269159395,0.48423801200000005,0.580000571,0.411779299,-0.19747653399999998,-0.326982466,0.056377656,0.16844186100000003,0.356130985,-0.031434113,-0.16703151900000002,0.133386862,0.08120669,-0.058519162,0.016945595,-0.001911816,0.09226871800000001,0.048793052,0.0057728630000000005,-0.055189339000000004,-0.06450943099999999,0.043263,0.007181065,0.026015762999999997,-0.045454545,-0.235294118,-0.071428571,0.0,0.0,-0.14882461800000002
-0.149439698,-0.246983265,-0.045204742,0.30880878300000003,0.270756717,0.007612328000000001,-0.265009576,-0.06582254,0.191561072,0.19461581100000003,-0.065196796,-0.128739842,-0.152478342,0.0025303020000000003,0.1594992,0.08550858300000001,-0.17276405600000003,-0.155865527,0.024525912,0.028654258,0.07337814299999999,-0.038903891,-0.060362858,0.024606213999999998,0.001410437,0.022708038,0.011685441000000001,-0.075364798,0.040257761,-0.035762715,0.020620747,0.056612601,0.010179701,-0.022919444,-0.001423322,-0.14668013
-0.019472789,0.228354461,0.476020214,0.461154356,0.516090838,-0.036835975,0.082939031,0.24747316600000002,0.291139117,0.447993586,-0.103483109,-0.025781052999999998,0.186991868,0.17177536,0.20668784699999998,-0.088025971,-0.067353492,0.018027236999999998,0.134278501,0.06195541,-0.00560539,-0.040651684,0.06883313,-0.04753398,0.110886046,0.01783032,-0.064187566,0.058532299999999995,0.000535998,0.027730926,0.018047177,0.049371429,-0.020435947,0.022316664,-0.008062737,-0.137636961
-0.281890558,-0.24813474300000002,0.566844357,0.71087625,0.6222819070000001,-0.303453275,-0.347107822,0.117338495,0.468488565,0.589468435,-0.132361283,-0.19101105,0.11252107900000001,0.062344265,0.12866778,0.032193317,-0.052239917999999996,0.030956598,0.151591767,0.0617028,0.082668101,0.013960551000000002,-0.09291494900000001,0.080461228,0.046099049,-0.03202919,-0.039262944,-0.03735269,0.0264307,-0.002607705,0.026315834,0.00046473,-0.013114755,-0.015099951,0.043980152,-0.137079707
-0.12866987,0.118704362,0.28872740399999997,0.369270795,0.507498923,-0.106379595,-0.054364191,0.26350129699999997,0.247236508,0.33459358,-0.101310328,-0.072780917,0.179110098,0.155118836,0.25747085399999997,0.019025241000000002,0.060807793,-0.024943784,0.183018189,0.108610358,0.0012462789999999999,0.082623693,-0.003404592,-0.021070517,0.189664875,-0.04919695599999999,0.076188751,-0.035922143999999996,0.011364593999999999,0.084670516,-0.027496341,0.008865824,0.014535766,-0.009990898,0.04293715099999999,-0.135161618
-0.12866987,0.118704362,0.28872740399999997,0.369270795,0.507498923,-0.106379595,-0.054364191,0.26350129699999997,0.247236508,0.33459358,-0.101310328,-0.072780917,0.179110098,0.155118836,0.25747085399999997,0.019025241000000002,0.060807793,-0.024943784,0.183018189,0.108610358,0.0012462789999999999,0.082623693,-0.003404592,-0.021070517,0.189664875,-0.04919695599999999,0.076188751,-0.035922143999999996,0.011364593999999999,0.084670516,-0.016461808,0.02752296,0.005976585,-0.008215694,0.012967033000000001,-0.135161618
0.305538038,0.77539904,0.965028435,0.48478741,0.24531971100000002,-0.113328637,0.34173057700000004,0.613765152,0.377340829,0.229909105,-0.02367326,0.178862823,0.549171645,0.289510621,0.101692685,-0.158650188,0.141858297,0.472403522,0.323215756,0.061920179000000006,-0.12562484,0.041569966,0.186814012,0.204581139,0.085610005,-0.11991544400000001,0.042324357,0.038550402000000004,0.10966236800000001,0.065455905,0.047222222,0.032786885,0.0,-0.015384615,0.27678571399999996,-0.132523437
-0.229326607,-0.06909032799999999,0.272009524,0.371140481,0.376577785,-0.24433585300000002,-0.093903149,0.178062181,0.291905804,0.3188727,-0.13546385,-0.014741376,0.206515681,0.138968869,0.252505959,-0.18502092899999997,0.04275016400000001,0.019862324,0.027384292999999997,0.131998554,-0.134157215,-0.010041816,0.023913577000000002,0.033156563,-0.016761134,-0.10437740699999999,0.053053295,-0.023932052000000002,0.033729176,-0.032070642,-0.20588235300000002,-0.014925373,-0.006514658,-0.002770083,-0.05105105099999999,-0.13179408199999998
-0.266505273,-0.215273624,0.7907405479999999,0.529758185,0.512080831,-0.372523528,-0.267813736,0.394268259,0.48489341799999996,0.556868337,-0.18467307800000002,-0.254739018,0.202635116,0.032656776,0.249782426,-0.045001024,-0.137590169,0.168959731,0.07175785,-0.057733319000000005,0.016898554,-0.011956883,0.056532275,0.03645013,-0.008063289,0.090590843,0.054158705999999994,0.028878396,0.079755724,0.00408972,-0.027267396,0.079598903,0.008424181999999999,0.021453992,-0.046327794000000005,-0.123129879
-0.21826964199999999,-0.09664389300000001,0.260481705,0.312945888,0.430509816,-0.23621924600000002,-0.070874973,0.16819765600000003,0.22997545,0.33864749,-0.058087720999999995,-0.074645907,0.169701958,0.083643642,0.24740269399999998,-0.20755489100000002,0.025396797999999998,0.02350099,-0.02773461,0.209129421,-0.127627084,-0.051317623,-0.013803791999999999,0.007243477,-0.0019422,-0.077237363,0.02278122,-0.023871668999999998,-0.008084299,-0.000544515,-0.015328021,-0.010160480999999999,-0.001315746,-0.002748511,0.043133415999999994,-0.120913224
-0.28217664,-0.25486427,0.53018573,0.803675211,0.554813455,-0.296677432,-0.369719187,0.080383258,0.485915815,0.504330097,-0.179210475,-0.24656638,0.105492233,0.16572145,0.054642512000000004,-0.023632971000000003,-0.060358852000000005,0.020617555,0.182228165,0.03000614,0.00490087,-0.064688849,-0.09454699800000001,0.091004414,0.005139566,0.0024556929999999997,-0.008259818,-0.051229724000000004,0.011063458,-0.048740140999999994,-0.038251366,-0.060126582000000005,0.080223881,0.052941176,-0.112570356,-0.116564542
-0.320399432,-0.234946614,0.809372854,0.56176313,0.516161854,-0.40562182799999996,-0.305276705,0.37775294600000003,0.537160502,0.512851805,-0.287178797,-0.334400345,0.155027171,0.055921150999999995,0.275192832,-0.106657271,-0.187289774,0.143380764,0.10123468099999999,-0.065304977,-0.057515975,-0.07389564900000001,0.055265712,0.014106786000000001,0.02968228,-0.029316025,-0.020163156,0.039912891,0.031002106,0.0030673009999999997,0.038571429,0.096304949,0.024286705,0.031144211,0.033499644,-0.114844486
-0.20019290399999998,-0.08206215900000001,0.266397427,0.33374808699999997,0.40486569,-0.226067345,-0.087842064,0.184069967,0.253312551,0.323471233,-0.059001559,-0.048183023,0.21322764800000002,0.10963511599999999,0.23977749399999998,-0.17874239100000003,0.018487953,0.03343242,0.006336517,0.161986634,-0.099285014,-0.03168843,0.020474518,0.033834276,-0.0061800909999999995,-0.072679864,0.027675565,-0.024207035,0.014671084,-0.017934446,-0.005617978,-0.031879195,-0.012228261,0.001317523,0.0,-0.114280521
-0.397877645,-0.283649477,0.215085599,0.409935509,0.233575411,-0.42644787100000003,-0.5387842939999999,-0.037926858,0.113306934,0.10369725099999999,-0.352356658,-0.460585136,0.340293335,-0.065594415,-0.005983325,0.16807942399999998,-0.11425620199999999,0.049812777999999995,0.553178944,0.175601901,0.059883494,0.038265875,-0.091851609,0.160424446,0.276965468,0.091670451,-0.140192552,-0.059132865,-0.004071595,0.08412547599999999,0.046413502,-0.12009419199999999,-0.11272141699999999,-0.0975,0.052772211,-0.11290164300000001
0.138706046,0.711679159,0.916136095,0.799044497,0.917127998,-0.118857498,0.33908715899999997,0.668593842,0.496708366,0.293647696,-0.25759566300000003,0.22011340100000001,0.612289278,0.406067636,0.117666705,-0.319462691,-0.158663129,0.292306345,0.278243277,0.12556054,-0.053399182,-0.118829205,0.158882388,0.10105987599999999,0.065025967,0.019970395,-0.103804501,0.024113048999999998,0.017736427,0.112218826,-0.017820545,-0.058846434,-0.054754008,0.008709992,-0.004580651,-0.107613351
0.38674748,0.7907405479999999,0.9025404109999999,0.436393295,0.22517579399999998,-0.057837550999999994,0.394268259,0.612779677,0.37597285799999997,0.207830126,0.018683525,0.202635116,0.547619683,0.245429977,0.10886232300000001,-0.120399069,0.168959731,0.471877255,0.284358685,0.030214132999999997,-0.106866517,0.056532275,0.160308329,0.19467048,0.0692672,-0.044257585999999995,0.028878396,0.029163227000000003,0.092325125,0.055764622,0.021217253,0.0027670999999999998,0.010098845,0.020096358,0.054748074,-0.103826692
-0.36095409,-0.281962165,0.549910054,0.24982732300000002,0.150510499,-0.51063717,-0.42936953200000005,0.012994658000000001,0.155904092,-0.058410279,-0.472516238,-0.453620965,0.09693668400000001,-0.09616023900000001,-0.249026964,0.006623965999999999,-0.33777429700000006,0.305873413,0.25832368699999997,-0.358664446,-0.073555895,0.00933868,0.037460945,0.122914664,-0.016222426,0.073165073,-0.030559074,0.06307868400000001,0.075607537,0.068820838,-0.029218018,-0.06928575,0.011085665,-0.026748126,-0.0020886520000000003,-0.10346406300000001
0.154069714,0.302460347,0.45400827299999996,0.590991579,0.266118407,0.043033159,0.12387054300000001,0.21605966699999998,0.540524332,0.312664793,-0.078591438,0.093461904,0.165083379,0.25401535199999997,0.174230105,-0.128067229,0.014330942,0.106455441,0.158906027,0.019965241,-0.041142692,-0.029763649,-0.03707581,0.142642299,0.012810106000000002,-0.080137477,-0.005974581,0.034004656,0.041956087,-0.014248911999999999,0.008993798,-0.025807155,-0.028712412000000003,-0.005470635,0.014049606999999999,-0.102596914
-0.185903376,-0.24490596,0.095229014,0.233818563,0.361820133,-0.08191595900000001,-0.23184247800000002,0.069512742,0.076929672,0.292464987,-0.083982658,-0.144088141,-0.084670404,0.045772869,0.152735963,0.030084744,-0.18883651399999998,-0.113265683,-0.017006254,0.028357062000000002,0.099106595,-0.061921925999999995,-0.091310535,-0.034856931,0.020297837,0.042364562,-0.004545955,-0.063013254,-0.017006254,0.011577351000000001,0.0034868409999999996,-0.004715202,-0.002268778,-0.03315221,0.014857746000000002,-0.09574557
0.331619349,0.27971745,0.480736039,0.37517148200000006,0.278723982,0.183210925,0.19852803100000002,0.334392164,0.398020284,0.326802569,0.025467926000000002,0.177574316,0.178420627,0.145570965,0.243242373,0.054366955999999994,0.042713545,0.125428544,0.067740944,0.06533827099999999,0.043207023,0.027063643,0.00332587,0.082274612,0.010444673,0.048174659,-0.020853984,-0.062016782,0.10047154900000001,0.026682837999999997,0.040472897,0.016369048,0.01325381,0.032200358,-0.088689992,-0.093338559
0.0826099,0.227743261,0.395875243,0.5885933720000001,0.240400595,0.068040616,0.070673211,0.166703311,0.5327860179999999,0.333119597,-0.10988236900000001,0.041569096,0.092760224,0.24369120800000002,0.169619005,-0.130611276,-0.001763535,0.013641133,0.146702139,0.029240906,-0.09648915599999999,-0.046039485,-0.075999983,0.109510596,-0.0040422259999999995,-0.080158853,-0.018830752,-0.04938269,0.070009211,0.03218549,-0.079470199,-0.17721519,0.037878788,0.01863354,0.018779343,-0.092130395
-0.181277032,-0.26900948,0.086378126,0.253618885,0.36060261,-0.086667774,-0.256406236,0.035264681,0.075170103,0.31706327100000004,-0.081280318,-0.18463274100000002,-0.08469494699999999,0.05613098,0.161146288,0.09808198300000001,-0.201528688,-0.10358690400000001,-0.016949099,0.044574699999999995,0.09320816800000001,-0.025194402,-0.105384945,-0.022572658,0.011195793999999998,0.039658397000000005,-0.072963924,-0.044023115,-0.011260518,0.040396736,0.027903958,0.029411765,-0.037349398,-0.040961226,-0.076020557,-0.08780233400000001
-0.144332653,-0.246477118,-0.041803623,-0.011895286000000001,-0.052728255999999994,-0.154719005,-0.16889764,-0.098914133,-0.134043846,-0.051508443,-0.003422192,-0.169121562,-0.10303746,-0.136797204,-0.170060338,-0.142270643,-0.079777152,0.012287455,-0.093345274,-0.18911689399999998,-0.035334318999999996,-0.174312735,-0.0007031289999999999,-0.008903926999999999,-0.16005534300000002,-0.035624726,-0.054283357000000004,-0.07244838099999999,-0.01843037,-0.138656848,-0.0013327410000000001,-0.04054577,-0.060159363,0.074168107,-0.067192643,-0.086294941
-0.025733487000000003,-0.019299913000000002,0.359937081,0.393320612,0.459425315,-0.08321123700000001,-0.08548754199999999,0.276530768,0.285113479,0.201585342,-0.05650796,-0.1491742,0.089663849,0.253229411,0.103092751,0.022359804,-0.05614658,0.06269465,0.07237477099999999,-0.018966301,0.037800033999999996,-0.038613674,0.050980719,0.001802991,-0.042547584000000006,0.01806971,0.02503212,0.024573325,-0.05085795,-0.001006874,0.009547095,0.032993716,0.004567815,-0.018364564,0.007767399999999999,-0.071211215
0.36886402700000004,0.6580157879999999,1.1695900540000002,1.157643342,0.886130077,0.25263104399999997,0.348437915,0.7064490290000001,0.699841096,1.0781478340000001,0.164605983,0.330824575,0.262700127,0.479580634,0.43470849,0.10132067300000001,0.14219632599999998,0.092791076,0.229582593,0.223351615,0.060379069,0.15271709,0.023752417,0.062522892,0.121294584,0.066251271,0.070753243,0.064195949,0.056392967999999995,0.019134553000000002,0.002944959,0.023602851,0.041317322999999996,0.055947282,-0.005236122,-0.071131714
0.212007263,0.228251254,0.538144483,0.817955839,0.825884136,0.195473801,-0.10863147199999999,0.462745106,0.595932891,0.485430992,-0.18620507,-0.18950054100000002,0.339459344,0.551893648,0.310683768,-0.025893075,-0.34814422100000003,0.01383005,0.377938771,0.291294171,0.21784878,-0.204446107,-0.037492342000000005,0.110480408,0.203551273,0.16919869399999998,-0.04282619,0.022494647000000003,0.145555032,0.10279947199999999,0.024860382,-0.017545251,-0.00041453400000000004,0.021459866,0.048705342,-0.070774683
-0.232679942,-0.20019290399999998,0.260759494,0.266397427,0.33374808699999997,-0.22337347800000001,-0.226067345,0.137921538,0.184069967,0.253312551,-0.127188997,-0.059001559,-0.037569581,0.21322764800000002,0.10963511599999999,-0.12489814699999999,-0.17874239100000003,-0.011983192,0.03343242,0.006336517,-0.006677563,-0.099285014,-0.023529412000000003,0.020474518,0.033834276,0.028726502999999997,-0.072679864,0.00989618,-0.024207035,0.014671084,0.08297441400000001,-0.030036865,-0.051558072999999996,0.0017234779999999999,-0.062312313,-0.07076479599999999
-0.018986258,-0.008946144,0.333939307,0.463586889,0.44193521799999996,-0.059799591,-0.12364531699999999,0.229912255,0.287926657,0.189726332,-0.058138586,-0.13970648800000002,0.072564716,0.251336446,0.072652563,0.064820689,-0.10212350699999999,0.043409184,0.130882136,0.007819743,0.03103023,0.0057194459999999996,-0.021568627000000003,0.05729346,-0.019949866,-0.038606549,-0.030965719,-0.004548356,-0.015881612,0.030961801,-0.062937063,-0.052941176,-0.051369862999999995,0.041509434,-0.06504065,-0.067911419
-0.22037024,-0.23996857100000002,0.22098674,0.247921741,0.38253306,-0.174729639,-0.24145766100000002,0.088985265,0.170534773,0.277419325,-0.07305936099999999,-0.117604164,-0.028515007999999998,0.135231279,0.145017747,-0.042723748,-0.199553402,-0.055303817000000005,0.001963094,-0.0061776290000000005,0.053450982,-0.08714513,-0.019453097,-0.019894031,0.010600699,0.054435881,-0.057637991,-0.0302003,-0.018159502,0.008620682,-0.07549267700000001,0.031664526,-0.104631981,-0.011376728000000001,-0.014243938000000001,-0.067431015
0.021951897999999997,-0.053693634000000004,0.40486569,0.599988371,0.438631779,-0.120513207,-0.078900786,0.323471233,0.289736825,0.300686179,-0.152147489,-0.138113284,0.23977749399999998,0.210633732,0.10492837099999999,-0.032808121,-0.142980416,0.161986634,0.027366381000000002,0.10794940800000001,-0.030205677,-0.054103187000000004,-0.0061800909999999995,0.08506352199999999,-0.052481138,0.008575591,0.033188302999999995,-0.017934446,0.119256526,-0.0562408,0.006635071,-0.039980449,0.02156948,-0.010092233,0.018439763999999997,-0.066236764
0.19716470000000003,0.26193586,-0.18313812100000001,-0.383876558,-0.275456887,0.070213499,0.217942025,-0.048900692999999995,-0.280413164,-0.30001590699999997,0.013137803,0.10240914400000001,0.074054028,-0.114067975,-0.142962954,-0.019486329,-0.014024604,0.11862231300000001,0.036121452000000005,0.004087983,0.014507359,-0.056949955,0.153210068,-0.054615725999999996,0.082559791,0.004581038,-0.078517741,0.090282023,-0.005200934,-0.04142504,0.001715982,-0.009006766999999999,-0.005154707,0.015945985,0.0005362780000000001,-0.065216569
-0.41359796200000004,-0.23423202399999998,0.241862881,0.316976541,0.223983453,-0.464340938,-0.48765168600000003,-0.0034941959999999998,0.10961517900000001,0.11523630300000001,-0.429267971,-0.41136196,0.278085953,0.017147248,-0.23098179100000002,0.02257766,-0.027613622999999997,0.094729989,0.494623784,-0.085956844,0.056004675999999996,0.082709278,-0.09871976,0.211841212,0.18351797,0.080954693,0.032010371,-0.028858334,0.070767485,0.110450275,-0.089085599,-0.170025891,-0.08360859,0.012857378000000001,0.040841105,-0.058841837
